Neighborhood,Neighborhood_lat,Neighborhood_long,Venue,Category,Venue_lat,Venue_long
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cabbagetown Boxing Club,Gym / Fitness Center,43.66635649643754,-79.36936238125051
"St. James Town, Cabbagetown",43.667967,-79.3676753,Park Snacks,Snack Place,43.66697911709206,-79.36311542987823
"St. James Town, Cabbagetown",43.667967,-79.3676753,Riverdale Farmer's Market,Farmers Market,43.66689081195459,-79.36250306755787
"St. James Town, Cabbagetown",43.667967,-79.3676753,Beckers,Convenience Store,43.66745509366002,-79.3732981061779
"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,Restaurant,43.647452066183476,-79.38132001815676
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033
"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,Restaurant,43.64998659318569,-79.38410336664538
"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551
"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,Café,43.64830873804684,-79.38225333898805
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,Speakeasy,43.64873430659662,-79.38654117564838
"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,Restaurant,43.647217284018005,-79.38125188166379
"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,Coffee Shop,43.646731,-79.383951
"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,Tea Room,43.650546552943766,-79.38338493349875
"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,Gastropub,43.648475974183,-79.38205778358744
"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,Hotel,43.64912919417502,-79.3865566853963
"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,Coffee Shop,43.65065218852629,-79.38414092873634
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,Concert Hall,43.650592,-79.385806
"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,Bar,43.65055725249405,-79.38195634640063
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,Concert Hall,43.6465886970634,-79.38597899374354
"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,Café,43.6491179354577,-79.37831288380438
"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,Beer Bar,43.64496809087762,-79.38137631843854
"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,Gym,43.647359553534905,-79.3811766566002
"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,Coffee Shop,43.65121797253777,-79.38355459932247
"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,Café,43.650497,-79.378765
"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,Hotel,43.64544914616651,-79.3815076529019
"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004
"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bardi's Steak House,Restaurant,43.64622,-79.383074
"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,Plaza,43.65227047322295,-79.38351631164551
"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,Bookstore,43.64834987590252,-79.38034747310336
"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,Japanese Restaurant,43.647223,-79.3793738
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,Hotel,43.6498312,-79.3801639
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,Coffee Shop,43.6468622,-79.3825442
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238
"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953
"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,Wine Bar,43.64934259283233,-79.3805735731846
"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,Theater,43.647255,-79.38753
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hilton,Hotel,43.6499459,-79.385479
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ninki Izakaya,Japanese Restaurant,43.65022782352305,-79.38486260004564
"First Canadian Place, Underground city",43.6484292,-79.3822802,Tachi,Sushi Restaurant,43.65059603893127,-79.38339613055128
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,Lounge,43.64915499986854,-79.38654574367817
"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Cambridge Club,Gym,43.65166287812755,-79.38307469732278
"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,Burger Joint,43.6487987190222,-79.3816807899204
"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,Asian Restaurant,43.65055650489936,-79.38117543224395
"First Canadian Place, Underground city",43.6484292,-79.3822802,John Allans,Salon / Barbershop,43.651446635211904,-79.38135389611388
"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,Coffee Shop,43.647192603955325,-79.38095685671752
"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,Steakhouse,43.64826881661747,-79.38632821234134
"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,Japanese Restaurant,43.64851365544565,-79.38645657820041
"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,Opera House,43.6506601893789,-79.38624169559013
"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,Monument / Landmark,43.652008800876125,-79.3817442232328
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Burger's Priest,Fast Food Restaurant,43.64864328298093,-79.38753876719665
"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,Gym,43.651242,-79.378068
"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,Coffee Shop,43.646104578197665,-79.38257150352001
"First Canadian Place, Underground city",43.6484292,-79.3822802,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
"First Canadian Place, Underground city",43.6484292,-79.3822802,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
"First Canadian Place, Underground city",43.6484292,-79.3822802,Freshii,Salad Place,43.649273084327184,-79.38374831204301
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,Pizza Place,43.648651,-79.385874
"First Canadian Place, Underground city",43.6484292,-79.3822802,Balzac's Coffee,Coffee Shop,43.644372584148364,-79.38306470027423
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Danish Pastry House,Bakery,43.64526188121351,-79.38084966956498
"First Canadian Place, Underground city",43.6484292,-79.3822802,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
"First Canadian Place, Underground city",43.6484292,-79.3822802,Thai Island,Thai Restaurant,43.64914597811404,-79.38379835292523
"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,Café,43.647595917807365,-79.38641938975012
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
"First Canadian Place, Underground city",43.6484292,-79.3822802,Kojin,Colombian Restaurant,43.64939770725357,-79.38609106624851
"First Canadian Place, Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,Salad Place,43.65098849486318,-79.38191708712704
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
"First Canadian Place, Underground city",43.6484292,-79.3822802,Kellys Landing,Restaurant,43.645081624120245,-79.38304962483915
"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,Bar,43.647945662980305,-79.3837058277153
"First Canadian Place, Underground city",43.6484292,-79.3822802,Leña,Latin American Restaurant,43.651722,-79.379205
"First Canadian Place, Underground city",43.6484292,-79.3822802,Papyrus,Gift Shop,43.64819540954937,-79.3813921854217
"First Canadian Place, Underground city",43.6484292,-79.3822802,Piper's Gastropub,Cocktail Bar,43.645468111144694,-79.38177905581458
"The Kingsway, Montgomery Road, Old Mill North",43.6536536,-79.5069436,Humber River Falls,River,43.65561677331574,-79.50170233015278
Church and Wellesley,43.6658599,-79.3831599,DanceLifeX Centre,Dance Studio,43.66695583448771,-79.3852972984314
Church and Wellesley,43.6658599,-79.3831599,Storm Crow Manor,Theme Restaurant,43.66683985695023,-79.38159278029707
Church and Wellesley,43.6658599,-79.3831599,The Alley,Bubble Tea Shop,43.66592244798498,-79.38556672752236
Church and Wellesley,43.6658599,-79.3831599,Bar Volo,Beer Bar,43.66546184849369,-79.38569158315659
Church and Wellesley,43.6658599,-79.3831599,Fabarnak,Restaurant,43.66637677585409,-79.38096396850409
Church and Wellesley,43.6658599,-79.3831599,Smith,Breakfast Spot,43.66692666745884,-79.38142135954267
Church and Wellesley,43.6658599,-79.3831599,Barbara Hall Park,Park,43.66687857011423,-79.38106777601625
Church and Wellesley,43.6658599,-79.3831599,Sansotei Ramen 三草亭,Ramen Restaurant,43.666734794517005,-79.3853530009483
Church and Wellesley,43.6658599,-79.3831599,Como En Casa,Mexican Restaurant,43.66516,-79.384796
Church and Wellesley,43.6658599,-79.3831599,Hero Certified Burgers,Burger Joint,43.66562403029978,-79.38090430769088
Church and Wellesley,43.6658599,-79.3831599,Ho's Team Barber Shop,Salon / Barbershop,43.66563031656884,-79.38135926650858
Church and Wellesley,43.6658599,-79.3831599,FUEL+,Juice Bar,43.66439936324463,-79.38042718414235
Church and Wellesley,43.6658599,-79.3831599,T-Swirl Crepe,Creperie,43.663452,-79.384125
Church and Wellesley,43.6658599,-79.3831599,Glad Day Bookshop,Bookstore,43.66527119350875,-79.38078512672504
Church and Wellesley,43.6658599,-79.3831599,Starbucks,Coffee Shop,43.66498,-79.38051
Church and Wellesley,43.6658599,-79.3831599,Si Lom,Thai Restaurant,43.66501007731949,-79.38068288199048
Church and Wellesley,43.6658599,-79.3831599,Coach House Restaurant,Diner,43.66499059853204,-79.38481415727767
Church and Wellesley,43.6658599,-79.3831599,Churchmouse & Firkin,Pub,43.66463217328346,-79.38040612389896
Church and Wellesley,43.6658599,-79.3831599,North of Brooklyn Pizzeria,Pizza Place,43.664383604568975,-79.38037571983865
Church and Wellesley,43.6658599,-79.3831599,Openmat Mixed Martial Arts,Martial Arts School,43.666171607941095,-79.3847667237342
Church and Wellesley,43.6658599,-79.3831599,Tokyo Grill,Japanese Restaurant,43.665085238149395,-79.38470692554789
Church and Wellesley,43.6658599,-79.3831599,Bloom Cafe,Dessert Shop,43.66548,-79.38497
Church and Wellesley,43.6658599,-79.3831599,Sushi Garden,Sushi Restaurant,43.66485840073255,-79.38494112880176
Church and Wellesley,43.6658599,-79.3831599,Riddle Room,Escape Room,43.665881092438454,-79.38493615023397
Church and Wellesley,43.6658599,-79.3831599,Piedmont Coffee Bar,Coffee Shop,43.66828640594333,-79.38252026711419
Church and Wellesley,43.6658599,-79.3831599,Tokyo Sushi,Sushi Restaurant,43.665885330936845,-79.38697684868161
Church and Wellesley,43.6658599,-79.3831599,Kothur Indian Cuisine,Indian Restaurant,43.66787229558206,-79.38565911153148
Church and Wellesley,43.6658599,-79.3831599,Ethiopian House,Ethiopian Restaurant,43.6665987043968,-79.38566906742606
Church and Wellesley,43.6658599,-79.3831599,Church Street Espresso,Café,43.66829221417146,-79.38187727767004
Church and Wellesley,43.6658599,-79.3831599,The Keg Steakhouse + Bar,Steakhouse,43.66675618397813,-79.37830241801962
Church and Wellesley,43.6658599,-79.3831599,The Men's Room,Men's Store,43.664445596525944,-79.38006704821788
Church and Wellesley,43.6658599,-79.3831599,Hone Fitness,Gym,43.66748371662793,-79.38551016951237
Church and Wellesley,43.6658599,-79.3831599,Black Eagle,Gay Bar,43.66408473971554,-79.38009823456886
Church and Wellesley,43.6658599,-79.3831599,Toronto Hemp Company,Smoke Shop,43.668419429320515,-79.38584843598086
Church and Wellesley,43.6658599,-79.3831599,Burrito Bandidos,Burrito Place,43.662962178169344,-79.38395554190546
Church and Wellesley,43.6658599,-79.3831599,Central YMCA,Distribution Center,43.663083310067655,-79.38502493214878
Church and Wellesley,43.6658599,-79.3831599,Woody's and Sailor,Gay Bar,43.664389684023526,-79.38036131100687
Church and Wellesley,43.6658599,-79.3831599,Bikram Yoga Yonge,Yoga Studio,43.66820532149228,-79.38578009605408
Church and Wellesley,43.6658599,-79.3831599,The Anndore House,Hotel,43.66880060698211,-79.38541264736057
Church and Wellesley,43.6658599,-79.3831599,Kawa Sushi,Japanese Restaurant,43.66389438938988,-79.38021009464505
Church and Wellesley,43.6658599,-79.3831599,Out On The Street,Men's Store,43.668293169032786,-79.3803404783587
Church and Wellesley,43.6658599,-79.3831599,Hair Of The Dog,Gastropub,43.66282779855822,-79.37966975971744
Church and Wellesley,43.6658599,-79.3831599,Kintaro,Sake Bar,43.664151602498634,-79.38026409399562
Church and Wellesley,43.6658599,-79.3831599,Hero Certified Burgers,Burger Joint,43.66506305816304,-79.38729454806868
Church and Wellesley,43.6658599,-79.3831599,Rooster Coffee House,Coffee Shop,43.66965378571954,-79.379870566686
Church and Wellesley,43.6658599,-79.3831599,Wish,Restaurant,43.66875926600152,-79.38569365317709
Church and Wellesley,43.6658599,-79.3831599,The Yoga Sanctuary,Yoga Studio,43.661499497597596,-79.38363613350754
